"COLUMN_NAME","DATA_TYPE","NULLABLE","DATA_DEFAULT","COLUMN_ID","COMMENTS","INSERTABLE","UPDATABLE","DELETABLE"
"GTPU_ECHO_RESPONSE_SENT","NUMBER","Yes","",8,"","YES","YES","YES"
"GTPU_ERROR_INDICATION_RECEIVED","NUMBER","Yes","",9,"","YES","YES","YES"
"GTPU_ECHO_REQUEST_RECEIVED","NUMBER","Yes","",10,"","YES","YES","YES"
"GTPU_UNKN_OR_UNSUPP_MESG_RECV","NUMBER","Yes","",11,"","YES","YES","YES"
"GTPU_GPDU_PKTS_RECV_QOS_BGRD","NUMBER","Yes","",12,"","YES","YES","YES"
"GTPU_GPDU_PKTS_RECV_QOS_CONV","NUMBER","Yes","",13,"","YES","YES","YES"
"GTPU_GPDU_PKTS_RECV_QOS_IACT1","NUMBER","Yes","",14,"","YES","YES","YES"
"GTPU_GPDU_PKTS_RECV_QOS_IACT2","NUMBER","Yes","",15,"","YES","YES","YES"
"GTPU_GPDU_PKTS_RECV_QOS_IACT3","NUMBER","Yes","",16,"","YES","YES","YES"
"GTPU_GPDU_PKTS_RECV_QOS_STRM","NUMBER","Yes","",17,"","YES","YES","YES"
"GTPU_GPDU_PKTS_RECV_RAT_2G","NUMBER","Yes","",18,"","YES","YES","YES"
"GTPU_GPDU_PKTS_RECV_RAT_3G","NUMBER","Yes","",19,"","YES","YES","YES"
"GTPU_GPDU_PKTS_RECV_LTE","NUMBER","Yes","",20,"","YES","YES","YES"
"GTPU_GPDU_PKTS_RECV_RAT_UNKN","NUMBER","Yes","",21,"","YES","YES","YES"
"GTPU_GPDU_BYTES_RECV_QOS_BGRD","NUMBER","Yes","",22,"","YES","YES","YES"
"GTPU_GPDU_BYTES_RECV_QOS_CONV","NUMBER","Yes","",23,"","YES","YES","YES"
"GTPU_GPDU_BYTES_RECV_QOS_IACT1","NUMBER","Yes","",24,"","YES","YES","YES"
"GTPU_GPDU_BYTES_RECV_QOS_IACT2","NUMBER","Yes","",25,"","YES","YES","YES"
"GTPU_GPDU_BYTES_RECV_QOS_IACT3","NUMBER","Yes","",26,"","YES","YES","YES"
"GTPU_GPDU_BYTES_RECV_QOS_STRM","NUMBER","Yes","",27,"","YES","YES","YES"
"GTPU_GPDU_BYTES_RECV_RAT_2G","NUMBER","Yes","",28,"","YES","YES","YES"
"GTPU_GPDU_BYTES_RECV_RAT_3G","NUMBER","Yes","",29,"","YES","YES","YES"
"GTPU_GPDU_BYTES_RECV_LTE","NUMBER","Yes","",30,"","YES","YES","YES"
"GTPU_GPDU_BYTES_RECV_RAT_UNKN","NUMBER","Yes","",31,"","YES","YES","YES"
"GTPU_GPDU_PKTS_SENT_QOS_BGRD","NUMBER","Yes","",32,"","YES","YES","YES"
"GTPU_GPDU_PKTS_SENT_QOS_CONV","NUMBER","Yes","",33,"","YES","YES","YES"
"GTPU_GPDU_PKTS_SENT_QOS_IACT1","NUMBER","Yes","",34,"","YES","YES","YES"
"GTPU_GPDU_PKTS_SENT_QOS_IACT2","NUMBER","Yes","",35,"","YES","YES","YES"
"GTPU_GPDU_PKTS_SENT_QOS_IACT3","NUMBER","Yes","",36,"","YES","YES","YES"
"GTPU_GPDU_PKTS_SENT_QOS_STRM","NUMBER","Yes","",37,"","YES","YES","YES"
"GTPU_GPDU_PKTS_SENT_RAT_2G","NUMBER","Yes","",38,"","YES","YES","YES"
"GTPU_GPDU_PKTS_SENT_RAT_3G","NUMBER","Yes","",39,"","YES","YES","YES"
"GTPU_GPDU_PKTS_SENT_LTE","NUMBER","Yes","",40,"","YES","YES","YES"
"GTPU_GPDU_PKTS_SENT_RAT_UNKN","NUMBER","Yes","",41,"","YES","YES","YES"
"GTPU_GPDU_BYTES_SENT_QOS_BGRD","NUMBER","Yes","",42,"","YES","YES","YES"
"GTPU_GPDU_BYTES_SENT_QOS_CONV","NUMBER","Yes","",43,"","YES","YES","YES"
"GTPU_GPDU_BYTES_SENT_QOS_IACT1","NUMBER","Yes","",44,"","YES","YES","YES"
"GTPU_GPDU_BYTES_SENT_QOS_IACT2","NUMBER","Yes","",45,"","YES","YES","YES"
"GTPU_GPDU_BYTES_SENT_QOS_IACT3","NUMBER","Yes","",46,"","YES","YES","YES"
"GTPU_GPDU_BYTES_SENT_QOS_STRM","NUMBER","Yes","",47,"","YES","YES","YES"
"GTPU_GPDU_BYTES_SENT_RAT_2G","NUMBER","Yes","",48,"","YES","YES","YES"
"GTPU_GPDU_BYTES_SENT_RAT_3G","NUMBER","Yes","",49,"","YES","YES","YES"
"GTPU_GPDU_BYTES_SENT_LTE","NUMBER","Yes","",50,"","YES","YES","YES"
"GTPU_GPDU_BYTES_SENT_RAT_UNKN","NUMBER","Yes","",51,"","YES","YES","YES"
