"COLUMN_NAME","DATA_TYPE","NULLABLE","DATA_DEFAULT","COLUMN_ID","COMMENTS","INSERTABLE","UPDATABLE","DELETABLE"
"IU_NWR_GPRS_DETACH_OTH_CAUSE","NUMBER","Yes","",97,"","YES","YES","YES"
"IU_INTRA_PAPU_RAU_F_3","NUMBER","Yes","",98,"","YES","YES","YES"
"IU_INTRA_PAPU_RAU_F_6","NUMBER","Yes","",99,"","YES","YES","YES"
"IU_INTRA_PAPU_RAU_F_7","NUMBER","Yes","",100,"","YES","YES","YES"
"IU_INTRA_PAPU_RAU_F_9","NUMBER","Yes","",101,"","YES","YES","YES"
"IU_INTRA_PAPU_RAU_F_10","NUMBER","Yes","",102,"","YES","YES","YES"
"IU_INTRA_PAPU_RAU_F_11","NUMBER","Yes","",103,"","YES","YES","YES"
"IU_INTRA_PAPU_RAU_F_12","NUMBER","Yes","",104,"","YES","YES","YES"
"IU_INTRA_PAPU_RAU_F_13","NUMBER","Yes","",105,"","YES","YES","YES"
"IU_INTRA_PAPU_RAU_F_14","NUMBER","Yes","",106,"","YES","YES","YES"
"IU_INTRA_PAPU_RAU_F_15","NUMBER","Yes","",107,"","YES","YES","YES"
"IU_INTRA_PAPU_RAU_F_PROT_ERR","NUMBER","Yes","",108,"","YES","YES","YES"
"IU_INTRA_PAPU_RAU_F_OTH_CAUSE","NUMBER","Yes","",109,"","YES","YES","YES"
"IU_INTER_PAPU_RAU_F_3","NUMBER","Yes","",110,"","YES","YES","YES"
"IU_INTER_PAPU_RAU_F_6","NUMBER","Yes","",111,"","YES","YES","YES"
"IU_INTER_PAPU_RAU_F_7","NUMBER","Yes","",112,"","YES","YES","YES"
"IU_INTER_PAPU_RAU_F_9","NUMBER","Yes","",113,"","YES","YES","YES"
"IU_INTER_PAPU_RAU_F_10","NUMBER","Yes","",114,"","YES","YES","YES"
"IU_INTER_PAPU_RAU_F_11","NUMBER","Yes","",115,"","YES","YES","YES"
"IU_INTER_PAPU_RAU_F_12","NUMBER","Yes","",116,"","YES","YES","YES"
"IU_INTER_PAPU_RAU_F_13","NUMBER","Yes","",117,"","YES","YES","YES"
"IU_INTER_PAPU_RAU_F_14","NUMBER","Yes","",118,"","YES","YES","YES"
"IU_INTER_PAPU_RAU_F_15","NUMBER","Yes","",119,"","YES","YES","YES"
"IU_INTER_PAPU_RAU_F_PROT_ERR","NUMBER","Yes","",120,"","YES","YES","YES"
"IU_INTER_PAPU_RAU_F_OTH_CAUSE","NUMBER","Yes","",121,"","YES","YES","YES"
"IU_INTER_SGSN_RAU_F_3","NUMBER","Yes","",122,"","YES","YES","YES"
"IU_INTER_SGSN_RAU_F_6","NUMBER","Yes","",123,"","YES","YES","YES"
"IU_INTER_SGSN_RAU_F_7","NUMBER","Yes","",124,"","YES","YES","YES"
"IU_INTER_SGSN_RAU_F_9","NUMBER","Yes","",125,"","YES","YES","YES"
"IU_INTER_SGSN_RAU_F_10","NUMBER","Yes","",126,"","YES","YES","YES"
"IU_INTER_SGSN_RAU_F_11","NUMBER","Yes","",127,"","YES","YES","YES"
"IU_INTER_SGSN_RAU_F_12","NUMBER","Yes","",128,"","YES","YES","YES"
"IU_INTER_SGSN_RAU_F_13","NUMBER","Yes","",129,"","YES","YES","YES"
"IU_INTER_SGSN_RAU_F_14","NUMBER","Yes","",130,"","YES","YES","YES"
"IU_INTER_SGSN_RAU_F_15","NUMBER","Yes","",131,"","YES","YES","YES"
"IU_INTER_SGSN_RAU_F_PROT_ERR","NUMBER","Yes","",132,"","YES","YES","YES"
"IU_INTER_SGSN_RAU_F_OTH_CAUSE","NUMBER","Yes","",133,"","YES","YES","YES"
"IU_PERIODIC_RAU_F_3","NUMBER","Yes","",134,"","YES","YES","YES"
"IU_PERIODIC_RAU_F_6","NUMBER","Yes","",135,"","YES","YES","YES"
"IU_PERIODIC_RAU_F_7","NUMBER","Yes","",136,"","YES","YES","YES"
"IU_PERIODIC_RAU_F_9","NUMBER","Yes","",137,"","YES","YES","YES"
"IU_PERIODIC_RAU_F_10","NUMBER","Yes","",138,"","YES","YES","YES"
"IU_PERIODIC_RAU_F_11","NUMBER","Yes","",139,"","YES","YES","YES"
"IU_PERIODIC_RAU_F_12","NUMBER","Yes","",140,"","YES","YES","YES"
"IU_PERIODIC_RAU_F_13","NUMBER","Yes","",141,"","YES","YES","YES"
"IU_PERIODIC_RAU_F_14","NUMBER","Yes","",142,"","YES","YES","YES"
"IU_PERIODIC_RAU_F_15","NUMBER","Yes","",143,"","YES","YES","YES"
"IU_PERIODIC_RAU_F_PROT_ERR","NUMBER","Yes","",144,"","YES","YES","YES"
"IU_PERIODIC_RAU_F_OTH_CAUSE","NUMBER","Yes","",145,"","YES","YES","YES"
"IU_INTRA_PAPU_RA_LA_U_F_3","NUMBER","Yes","",146,"","YES","YES","YES"
"IU_INTRA_PAPU_RA_LA_U_F_6","NUMBER","Yes","",147,"","YES","YES","YES"
"IU_INTRA_PAPU_RA_LA_U_F_7","NUMBER","Yes","",148,"","YES","YES","YES"
"IU_INTRA_PAPU_RA_LA_U_F_8","NUMBER","Yes","",149,"","YES","YES","YES"
"IU_INTRA_PAPU_RA_LA_U_F_9","NUMBER","Yes","",150,"","YES","YES","YES"
"IU_INTRA_PAPU_RA_LA_U_F_10","NUMBER","Yes","",151,"","YES","YES","YES"
"IU_INTRA_PAPU_RA_LA_U_F_11","NUMBER","Yes","",152,"","YES","YES","YES"
"IU_INTRA_PAPU_RA_LA_U_F_12","NUMBER","Yes","",153,"","YES","YES","YES"
"IU_INTRA_PAPU_RA_LA_U_F_13","NUMBER","Yes","",154,"","YES","YES","YES"
"IU_INTRA_PAPU_RA_LA_U_F_14","NUMBER","Yes","",155,"","YES","YES","YES"
"IU_INTRA_PAPU_RA_LA_U_F_15","NUMBER","Yes","",156,"","YES","YES","YES"
"IU_INTRA_PAPU_RA_LA_U_F_PRO","NUMBER","Yes","",157,"","YES","YES","YES"
"IU_INTRA_PAPU_RA_LA_U_F_OTH","NUMBER","Yes","",158,"","YES","YES","YES"
"IU_INTER_PAPU_RA_LA_U_F_3","NUMBER","Yes","",159,"","YES","YES","YES"
"IU_INTER_PAPU_RA_LA_U_F_6","NUMBER","Yes","",160,"","YES","YES","YES"
"IU_INTER_PAPU_RA_LA_U_F_7","NUMBER","Yes","",161,"","YES","YES","YES"
"IU_INTER_PAPU_RA_LA_U_F_8","NUMBER","Yes","",162,"","YES","YES","YES"
"IU_INTER_PAPU_RA_LA_U_F_9","NUMBER","Yes","",163,"","YES","YES","YES"
"IU_INTER_PAPU_RA_LA_U_F_10","NUMBER","Yes","",164,"","YES","YES","YES"
"IU_INTER_PAPU_RA_LA_U_F_11","NUMBER","Yes","",165,"","YES","YES","YES"
"IU_INTER_PAPU_RA_LA_U_F_12","NUMBER","Yes","",166,"","YES","YES","YES"
"IU_INTER_PAPU_RA_LA_U_F_13","NUMBER","Yes","",167,"","YES","YES","YES"
"IU_INTER_PAPU_RA_LA_U_F_14","NUMBER","Yes","",168,"","YES","YES","YES"
"IU_INTER_PAPU_RA_LA_U_F_15","NUMBER","Yes","",169,"","YES","YES","YES"
"IU_INTER_PAPU_RA_LA_U_F_PRO","NUMBER","Yes","",170,"","YES","YES","YES"
"IU_INTER_PAPU_RA_LA_U_F_OTH","NUMBER","Yes","",171,"","YES","YES","YES"
"IU_INTER_SGSN_RA_LA_U_F_3","NUMBER","Yes","",172,"","YES","YES","YES"
"IU_INTER_SGSN_RA_LA_U_F_6","NUMBER","Yes","",173,"","YES","YES","YES"
"IU_INTER_SGSN_RA_LA_U_F_7","NUMBER","Yes","",174,"","YES","YES","YES"
"IU_INTER_SGSN_RA_LA_U_F_8","NUMBER","Yes","",175,"","YES","YES","YES"
"IU_INTER_SGSN_RA_LA_U_F_9","NUMBER","Yes","",176,"","YES","YES","YES"
"IU_INTER_SGSN_RA_LA_U_F_10","NUMBER","Yes","",177,"","YES","YES","YES"
"IU_INTER_SGSN_RA_LA_U_F_11","NUMBER","Yes","",178,"","YES","YES","YES"
"IU_INTER_SGSN_RA_LA_U_F_12","NUMBER","Yes","",179,"","YES","YES","YES"
"IU_INTER_SGSN_RA_LA_U_F_13","NUMBER","Yes","",180,"","YES","YES","YES"
"IU_INTER_SGSN_RA_LA_U_F_14","NUMBER","Yes","",181,"","YES","YES","YES"
"IU_INTER_SGSN_RA_LA_U_F_15","NUMBER","Yes","",182,"","YES","YES","YES"
"IU_INTER_SGSN_RA_LA_U_F_PRO","NUMBER","Yes","",183,"","YES","YES","YES"
"IU_INTER_SGSN_RA_LA_U_F_OTH","NUMBER","Yes","",184,"","YES","YES","YES"
"IU_PERIODIC_RA_LA_U_F_3","NUMBER","Yes","",185,"","YES","YES","YES"
"IU_PERIODIC_RA_LA_U_F_6","NUMBER","Yes","",186,"","YES","YES","YES"
"IU_PERIODIC_RA_LA_U_F_7","NUMBER","Yes","",187,"","YES","YES","YES"
"IU_PERIODIC_RA_LA_U_F_8","NUMBER","Yes","",188,"","YES","YES","YES"
"IU_PERIODIC_RA_LA_U_F_9","NUMBER","Yes","",189,"","YES","YES","YES"
"IU_PERIODIC_RA_LA_U_F_10","NUMBER","Yes","",190,"","YES","YES","YES"
"IU_PERIODIC_RA_LA_U_F_11","NUMBER","Yes","",191,"","YES","YES","YES"
"IU_PERIODIC_RA_LA_U_F_12","NUMBER","Yes","",192,"","YES","YES","YES"
"IU_PERIODIC_RA_LA_U_F_13","NUMBER","Yes","",193,"","YES","YES","YES"
"IU_PERIODIC_RA_LA_U_F_14","NUMBER","Yes","",194,"","YES","YES","YES"
"IU_PERIODIC_RA_LA_U_F_15","NUMBER","Yes","",195,"","YES","YES","YES"
"IU_PERIODIC_RA_LA_U_F_PRO","NUMBER","Yes","",196,"","YES","YES","YES"
"IU_PERIODIC_RA_LA_U_F_OTH","NUMBER","Yes","",197,"","YES","YES","YES"
"IU_SUCC_ATTACH_W_CAMEL_FAIL","NUMBER","Yes","",198,"","YES","YES","YES"
"IU_FAIL_ATTACH_W_CAMEL","NUMBER","Yes","",199,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_SGSN_W_CAM","NUMBER","Yes","",200,"","YES","YES","YES"
"IU_FAIL_GPRS_ATTACH_MS_ERR","NUMBER","Yes","",201,"","YES","YES","YES"
"IU_DUR_COMB_ATTACH_MAX","NUMBER","Yes","",476,"","YES","YES","YES"
"IU_DUR_COMB_ATTACH_SUM","NUMBER","Yes","",477,"","YES","YES","YES"
"IU_DUR_GPRS_DETACH_MIN","NUMBER","Yes","",478,"","YES","YES","YES"
"IU_DUR_GPRS_DETACH_MAX","NUMBER","Yes","",479,"","YES","YES","YES"
"IU_DUR_GPRS_DETACH_SUM","NUMBER","Yes","",480,"","YES","YES","YES"
"IU_DUR_COMB_DETACH_MIN","NUMBER","Yes","",481,"","YES","YES","YES"
"IU_DUR_COMB_DETACH_MAX","NUMBER","Yes","",482,"","YES","YES","YES"
"IU_DUR_COMB_DETACH_SUM","NUMBER","Yes","",483,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_RAU_MIN","NUMBER","Yes","",484,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_RAU_MAX","NUMBER","Yes","",485,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_RAU_SUM","NUMBER","Yes","",486,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_RAU_DEN","NUMBER","Yes","",487,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_RA_LA_MIN","NUMBER","Yes","",488,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_RA_LA_MAX","NUMBER","Yes","",489,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_RA_LA_SUM","NUMBER","Yes","",490,"","YES","YES","YES"
"IU_DUR_INTER_PAPU_RAU_MIN","NUMBER","Yes","",491,"","YES","YES","YES"
"IU_DUR_INTER_PAPU_RAU_MAX","NUMBER","Yes","",492,"","YES","YES","YES"
"IU_DUR_INTER_PAPU_RAU_SUM","NUMBER","Yes","",493,"","YES","YES","YES"
"IU_DUR_INTER_PAPU_RAU_DEN","NUMBER","Yes","",494,"","YES","YES","YES"
"IU_DUR_INTER_PAPU_RA_LA_MIN","NUMBER","Yes","",495,"","YES","YES","YES"
"IU_DUR_INTER_PAPU_RA_LA_MAX","NUMBER","Yes","",496,"","YES","YES","YES"
"IU_DUR_INTER_PAPU_RA_LA_SUM","NUMBER","Yes","",497,"","YES","YES","YES"
"IU_DUR_INTER_SGSN_RAU_MIN","NUMBER","Yes","",498,"","YES","YES","YES"
"IU_DUR_INTER_SGSN_RAU_MAX","NUMBER","Yes","",499,"","YES","YES","YES"
"IU_DUR_INTER_SGSN_RAU_SUM","NUMBER","Yes","",500,"","YES","YES","YES"
"IU_DUR_INTER_SGSN_RAU_DEN","NUMBER","Yes","",501,"","YES","YES","YES"
"IU_DUR_INTER_SGSN_RA_LA_MIN","NUMBER","Yes","",502,"","YES","YES","YES"
"IU_DUR_INTER_SGSN_RA_LA_MAX","NUMBER","Yes","",503,"","YES","YES","YES"
"IU_DUR_INTER_SGSN_RA_LA_SUM","NUMBER","Yes","",504,"","YES","YES","YES"
"IU_DUR_PERIODICAL_RAU_MIN","NUMBER","Yes","",505,"","YES","YES","YES"
"IU_DUR_PERIODICAL_RAU_MAX","NUMBER","Yes","",506,"","YES","YES","YES"
"IU_DUR_PERIODICAL_RAU_SUM","NUMBER","Yes","",507,"","YES","YES","YES"
"IU_DUR_PERIODICAL_RAU_DEN","NUMBER","Yes","",508,"","YES","YES","YES"
"IU_DUR_PERIODICAL_RA_LA_MIN","NUMBER","Yes","",509,"","YES","YES","YES"
"IU_DUR_PERIODICAL_RA_LA_MAX","NUMBER","Yes","",510,"","YES","YES","YES"
"IU_DUR_PERIODICAL_RA_LA_SUM","NUMBER","Yes","",511,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_RA_W_I_MIN","NUMBER","Yes","",512,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_RA_W_I_MAX","NUMBER","Yes","",513,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_RA_W_I_SUM","NUMBER","Yes","",514,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_RA_W_I_DEN","NUMBER","Yes","",515,"","YES","YES","YES"
"IU_DUR_INTER_PAPU_RA_W_I_MIN","NUMBER","Yes","",516,"","YES","YES","YES"
"IU_DUR_INTER_PAPU_RA_W_I_MAX","NUMBER","Yes","",517,"","YES","YES","YES"
"IU_DUR_INTER_PAPU_RA_W_I_SUM","NUMBER","Yes","",518,"","YES","YES","YES"
"IU_DUR_INTER_PAPU_RA_W_I_DEN","NUMBER","Yes","",519,"","YES","YES","YES"
"IU_DUR_INTER_SGSN_RA_W_I_MIN","NUMBER","Yes","",520,"","YES","YES","YES"
"IU_DUR_INTER_SGSN_RA_W_I_MAX","NUMBER","Yes","",521,"","YES","YES","YES"
"IU_DUR_INTER_SGSN_RA_W_I_SUM","NUMBER","Yes","",522,"","YES","YES","YES"
"IU_DUR_INTER_SGSN_RA_W_I_DEN","NUMBER","Yes","",523,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_2G3G_MIN","NUMBER","Yes","",524,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_2G3G_MAX","NUMBER","Yes","",525,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_2G3G_SUM","NUMBER","Yes","",526,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_2G3G_DEN","NUMBER","Yes","",527,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_2G3G_W_I_MIN","NUMBER","Yes","",528,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_2G3G_W_I_MAX","NUMBER","Yes","",529,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_2G3G_W_I_SUM","NUMBER","Yes","",530,"","YES","YES","YES"
"IU_DUR_INTRA_PAPU_2G3G_W_I_DEN","NUMBER","Yes","",531,"","YES","YES","YES"
"IU_DUR_INTRA_P_RA_LA_2G3G_MIN","NUMBER","Yes","",532,"","YES","YES","YES"
"IU_DUR_INTRA_P_RA_LA_2G3G_MAX","NUMBER","Yes","",533,"","YES","YES","YES"
"IU_DUR_INTRA_P_RA_LA_2G3G_SUM","NUMBER","Yes","",534,"","YES","YES","YES"
"IU_DUR_INTRA_P_RA_LA_2G3G_DEN","NUMBER","Yes","",535,"","YES","YES","YES"
"IU_FAIL_GPRS_ATTACH_RADIO_ERR","NUMBER","Yes","",202,"","YES","YES","YES"
"IU_FAIL_GPRS_ATTACH_SGSN_ERR","NUMBER","Yes","",203,"","YES","YES","YES"
"IU_FAIL_GPRS_ATTACH_HLR_VLR_ER","NUMBER","Yes","",204,"","YES","YES","YES"
"IU_FAIL_GPRS_ATTACH_COLLISIONS","NUMBER","Yes","",205,"","YES","YES","YES"
"IU_FAIL_COMB_ATTACH_MS_ERR","NUMBER","Yes","",206,"","YES","YES","YES"
"IU_FAIL_COMB_ATTACH_RADIO_ERR","NUMBER","Yes","",207,"","YES","YES","YES"
"IU_FAIL_COMB_ATTACH_SGSN_ERR","NUMBER","Yes","",208,"","YES","YES","YES"
"IU_FAIL_COMB_ATTACH_HLR_VLR_ER","NUMBER","Yes","",209,"","YES","YES","YES"
"IU_FAIL_COMB_ATTACH_COLLISIONS","NUMBER","Yes","",210,"","YES","YES","YES"
"IU_FAIL_GPRS_ATTACH_22","NUMBER","Yes","",211,"","YES","YES","YES"
